order_id,vendor_id,product_id,order_date,promised_delivery_date,actual_delivery_date,order_quantity,defective_quantity,order_value,transport_mode,delivery_city,delivery_state
7477886,307937,16209,2024-09-21,2024-09-28,2024-10-01,1000,50,216590,Air,Jaipur,Rajasthan
7200123,924197,88434,2024-03-10,2024-03-17,2024-03-17,10000,0,1797400,Road,Indore,Madhya Pradesh
6585041,492904,88434,2024-11-03,2024-11-07,2024-11-08,500,5,75540,Rail,Kolkata,West Bengal
5099027,381632,16209,2024-06-16,2024-06-21,2024-06-28,5000,0,963150,Road,Mumbai,Maharashtra
1590032,328815,16209,2024-08-06,2024-08-13,2024-08-20,5000,0,297100,Rail,Nagpur,Maharashtra
7854862,781209,88434,2024-07-10,2024-07-15,2024-07-15,2000,40,104620,Air,Ahmedabad,Gujarat
3110161,307937,78069,2025-06-07,2025-06-11,2025-06-14,2000,0,433180,Road,Jaipur,Rajasthan
7048186,187821,88434,2025-01-03,2025-01-09,2025-01-11,5000,50,1140850,Rail,Coimbatore,Tamil Nadu
5168812,781209,21317,2024-05-07,2024-05-15,2024-05-15,5000,100,261550,Air,Ahmedabad,Gujarat
3657165,328815,21317,2024-02-02,2024-02-07,2024-02-14,2000,40,118840,Road,Nagpur,Maharashtra
6152849,187821,78069,2025-03-02,2025-03-09,2025-03-09,5000,250,1140850,Air,Coimbatore,Tamil Nadu
5026068,690831,78069,2024-03-07,2024-03-15,2024-03-16,2000,0,107800,Air,Hyderabad,Telangana
6688453,328815,40433,2024-01-03,2024-01-10,2024-01-13,10000,100,594200,Road,Nagpur,Maharashtra
9568873,640867,82158,2024-10-05,2024-10-09,2024-10-12,2000,100,351660,Air,Bhubaneswar,Odisha
2420160,363028,16209,2024-04-17,2024-04-22,2024-04-24,10000,100,770300,Rail,Bhubaneswar,Odisha
8743701,522606,82158,2025-01-20,2025-01-26,2025-01-31,5000,50,640300,Air,Jaipur,Rajasthan
5427179,313802,89752,2025-02-09,2025-02-17,2025-02-22,5000,100,356850,Air,Delhi,Delhi
3794932,360610,16209,2025-01-25,2025-02-02,2025-02-04,500,10,72660,Rail,Delhi,Delhi
4215330,307937,67273,2024-09-24,2024-09-30,2024-10-07,500,0,108295,Road,Jaipur,Rajasthan
5723507,938521,82158,2024-05-18,2024-05-26,2024-06-02,1000,0,146520,Air,Vadodara,Gujarat
7324252,313802,16209,2025-05-04,2025-05-10,2025-05-11,5000,0,356850,Rail,Delhi,Delhi
7475220,640867,82158,2024-04-26,2024-04-30,2024-05-03,500,25,87915,Air,Bhubaneswar,Odisha
2135946,165878,78069,2024-03-04,2024-03-09,2024-03-14,10000,500,227100,Road,Bhubaneswar,Odisha
4823424,301108,40433,2025-03-07,2025-03-13,2025-03-14,5000,50,1055550,Road,Kolkata,West Bengal
4898520,381632,78069,2025-06-11,2025-06-19,2025-06-21,2000,40,385260,Air,Mumbai,Maharashtra
9290987,381632,40433,2024-02-27,2024-03-05,2024-03-08,500,0,96315,Road,Mumbai,Maharashtra
9554519,720230,82158,2024-11-04,2024-11-09,2024-11-11,10000,200,404000,Road,Jaipur,Rajasthan
7642406,301108,89752,2024-02-18,2024-02-24,2024-02-27,5000,100,1055550,Air,Kolkata,West Bengal
7717284,307937,95673,2025-03-21,2025-03-28,2025-03-31,5000,0,1082950,Rail,Jaipur,Rajasthan
3718488,187821,89752,2025-03-22,2025-03-28,2025-03-29,500,10,114085,Rail,Coimbatore,Tamil Nadu
3803890,562958,21317,2025-03-09,2025-03-15,2025-03-18,5000,100,426750,Air,Chennai,Tamil Nadu
8776804,781209,78378,2024-01-30,2024-02-07,2024-02-10,2000,40,104620,Road,Ahmedabad,Gujarat
9471365,522606,21317,2024-07-15,2024-07-23,2024-07-28,500,25,64030,Road,Jaipur,Rajasthan
7638642,938521,95673,2024-09-05,2024-09-11,2024-09-13,5000,250,732600,Road,Vadodara,Gujarat
9090266,307937,95673,2024-07-07,2024-07-14,2024-07-16,2000,0,433180,Road,Jaipur,Rajasthan
2833160,307937,82158,2025-02-10,2025-02-16,2025-02-21,10000,200,2165900,Road,Jaipur,Rajasthan
8012576,938521,67273,2024-02-24,2024-02-28,2024-03-06,5000,50,732600,Road,Vadodara,Gujarat
3374273,187821,82158,2024-05-01,2024-05-06,2024-05-07,2000,20,456340,Rail,Coimbatore,Tamil Nadu
7841446,187821,67273,2025-03-14,2025-03-21,2025-03-28,5000,100,1140850,Rail,Coimbatore,Tamil Nadu
2786265,736402,89752,2024-05-17,2024-05-23,2024-05-28,500,25,36975,Road,Jaipur,Rajasthan
6486962,912391,88434,2024-04-16,2024-04-20,2024-04-21,2000,0,337380,Road,Kolkata,West Bengal
5829222,363028,89752,2025-01-16,2025-01-24,2025-01-26,10000,500,770300,Road,Bhubaneswar,Odisha
2791707,187821,88434,2024-01-07,2024-01-15,2024-01-15,500,25,114085,Air,Coimbatore,Tamil Nadu
5451517,363028,78378,2025-06-12,2025-06-19,2025-06-22,5000,50,385150,Road,Bhubaneswar,Odisha
1429232,736402,77830,2024-03-22,2024-03-27,2024-04-01,10000,200,739500,Rail,Jaipur,Rajasthan
4057649,302361,21317,2024-01-14,2024-01-20,2024-01-23,1000,50,138630,Rail,Bhubaneswar,Odisha
1009910,381632,21317,2024-06-17,2024-06-24,2024-06-24,1000,0,192630,Road,Mumbai,Maharashtra
1746068,328815,21317,2024-02-24,2024-02-29,2024-03-05,2000,20,118840,Air,Nagpur,Maharashtra
3067602,301108,24395,2025-05-05,2025-05-11,2025-05-12,5000,100,1055550,Air,Kolkata,West Bengal
7367592,547239,89752,2025-01-30,2025-02-07,2025-02-07,5000,100,1165250,Air,Delhi,Delhi
8784334,140937,67273,2024-06-21,2024-06-27,2024-06-29,10000,100,1453100,Rail,Indore,Madhya Pradesh
1950666,302361,88434,2024-05-10,2024-05-14,2024-05-21,10000,100,1386300,Air,Bhubaneswar,Odisha
6883012,313802,95673,2024-11-28,2024-12-04,2024-12-06,2000,0,142740,Road,Delhi,Delhi
4373507,360610,77830,2025-03-15,2025-03-21,2025-03-23,2000,40,290640,Air,Delhi,Delhi
5020715,363028,78378,2025-04-23,2025-04-29,2025-05-06,1000,10,77030,Road,Bhubaneswar,Odisha
6515646,381632,95673,2024-04-24,2024-04-29,2024-04-30,1000,50,192630,Rail,Mumbai,Maharashtra
5617203,938521,67273,2025-05-18,2025-05-26,2025-06-02,500,25,73260,Rail,Vadodara,Gujarat
7154156,938521,82158,2025-02-11,2025-02-16,2025-02-17,2000,20,293040,Rail,Vadodara,Gujarat
3367885,924197,89752,2024-06-22,2024-06-26,2024-06-27,10000,500,1797400,Air,Indore,Madhya Pradesh
6251980,302361,95673,2024-06-22,2024-06-26,2024-06-29,2000,0,277260,Air,Bhubaneswar,Odisha
1478978,165878,24395,2024-03-03,2024-03-07,2024-03-12,5000,50,113550,Road,Bhubaneswar,Odisha
4312594,301108,21317,2024-09-18,2024-09-24,2024-10-01,1000,0,211110,Rail,Kolkata,West Bengal
9159568,912391,16209,2024-08-23,2024-08-29,2024-09-05,10000,100,1686900,Rail,Kolkata,West Bengal
6025596,562958,88434,2024-08-22,2024-08-28,2024-08-29,2000,0,170700,Road,Chennai,Tamil Nadu
1072384,781209,78069,2024-04-16,2024-04-24,2024-04-24,5000,250,261550,Rail,Ahmedabad,Gujarat
4935871,781209,95673,2025-06-01,2025-06-07,2025-06-12,500,25,26155,Rail,Ahmedabad,Gujarat
1052186,547239,24395,2024-06-25,2024-07-01,2024-07-03,2000,40,466100,Rail,Delhi,Delhi
9038148,313802,21317,2024-09-25,2024-10-02,2024-10-02,10000,100,713700,Air,Delhi,Delhi
1027473,674253,21317,2025-01-05,2025-01-09,2025-01-12,10000,100,1418200,Rail,Surat,Gujarat
3572213,938521,77830,2024-04-19,2024-04-23,2024-04-30,2000,20,293040,Air,Vadodara,Gujarat
3841256,381632,95673,2024-05-06,2024-05-11,2024-05-16,5000,100,963150,Air,Mumbai,Maharashtra
7862733,140937,77830,2025-01-30,2025-02-07,2025-02-12,10000,500,1453100,Air,Indore,Madhya Pradesh
5467315,562958,78069,2025-06-24,2025-07-02,2025-07-03,10000,0,853500,Rail,Chennai,Tamil Nadu
7447267,165878,77830,2024-11-18,2024-11-25,2024-11-30,1000,50,22710,Road,Bhubaneswar,Odisha
2396510,522606,77830,2024-10-07,2024-10-14,2024-10-21,1000,20,128060,Rail,Jaipur,Rajasthan
5476489,522606,67273,2024-08-26,2024-08-30,2024-08-30,10000,500,1280600,Air,Jaipur,Rajasthan
5540785,302361,67273,2024-09-15,2024-09-20,2024-09-22,1000,10,138630,Air,Bhubaneswar,Odisha
1451750,938521,95673,2024-08-19,2024-08-27,2024-08-30,1000,10,146520,Road,Vadodara,Gujarat
2588794,187821,24395,2024-04-15,2024-04-20,2024-04-20,10000,500,2281700,Road,Coimbatore,Tamil Nadu
3815984,492904,78378,2025-02-05,2025-02-10,2025-02-15,1000,10,151080,Air,Kolkata,West Bengal
5960469,176588,24395,2025-06-11,2025-06-15,2025-06-22,10000,100,1153400,Road,Coimbatore,Tamil Nadu
2458995,562958,77830,2024-05-29,2024-06-02,2024-06-02,500,0,42675,Road,Chennai,Tamil Nadu
9082227,938521,21317,2024-08-23,2024-08-28,2024-08-28,500,0,73260,Air,Vadodara,Gujarat
8404257,307937,95673,2025-06-18,2025-06-25,2025-06-28,5000,250,1082950,Road,Jaipur,Rajasthan
7535872,938521,88434,2024-02-16,2024-02-20,2024-02-25,10000,500,1465200,Air,Vadodara,Gujarat
1556258,640867,77830,2025-01-30,2025-02-03,2025-02-03,10000,0,1758300,Rail,Bhubaneswar,Odisha
3654363,492904,78378,2024-07-12,2024-07-18,2024-07-21,500,10,75540,Road,Kolkata,West Bengal
1150532,736402,67273,2024-08-28,2024-09-05,2024-09-07,2000,20,147900,Air,Jaipur,Rajasthan
9983423,512461,77830,2024-03-28,2024-04-05,2024-04-10,500,25,107895,Rail,Pune,Maharashtra
7666053,781209,82158,2025-03-07,2025-03-15,2025-03-22,1000,10,52310,Rail,Ahmedabad,Gujarat
3596943,640867,88434,2024-11-12,2024-11-19,2024-11-24,2000,0,351660,Road,Bhubaneswar,Odisha
6739296,674253,40433,2024-01-04,2024-01-09,2024-01-16,500,25,70910,Rail,Surat,Gujarat
2258999,547239,24395,2024-07-05,2024-07-09,2024-07-11,2000,40,466100,Air,Delhi,Delhi
1233878,140937,77830,2025-01-23,2025-01-30,2025-01-30,2000,0,290620,Air,Indore,Madhya Pradesh
8131275,381632,77830,2024-02-17,2024-02-24,2024-02-27,5000,250,963150,Rail,Mumbai,Maharashtra
8745416,674253,88434,2024-04-04,2024-04-08,2024-04-08,5000,100,709100,Rail,Surat,Gujarat
5450200,674253,88434,2024-03-29,2024-04-02,2024-04-09,1000,20,141820,Road,Surat,Gujarat
2949313,187821,24395,2025-04-02,2025-04-10,2025-04-12,500,25,114085,Air,Coimbatore,Tamil Nadu
5427257,302361,40433,2024-10-02,2024-10-10,2024-10-13,500,0,69315,Rail,Bhubaneswar,Odisha
5177295,313802,88434,2024-07-18,2024-07-25,2024-07-28,10000,100,713700,Rail,Delhi,Delhi
5616640,118675,78378,2024-05-24,2024-05-31,2024-06-05,10000,500,767200,Road,Surat,Gujarat
5535042,562958,88434,2025-02-01,2025-02-09,2025-02-12,500,5,42675,Air,Chennai,Tamil Nadu
9948101,328815,21317,2025-03-19,2025-03-27,2025-04-01,10000,0,594200,Rail,Nagpur,Maharashtra
2938068,640867,16209,2025-06-25,2025-07-02,2025-07-07,500,10,87915,Road,Bhubaneswar,Odisha
5028713,307937,40433,2025-01-14,2025-01-22,2025-01-25,1000,20,216590,Rail,Jaipur,Rajasthan
1016699,165878,82158,2024-03-20,2024-03-28,2024-03-31,5000,0,113550,Air,Bhubaneswar,Odisha
6166923,381632,89752,2024-08-30,2024-09-04,2024-09-04,500,5,96315,Rail,Mumbai,Maharashtra
9026813,313802,77830,2025-01-02,2025-01-09,2025-01-16,10000,100,713700,Rail,Delhi,Delhi
1062030,562958,77830,2024-01-16,2024-01-22,2024-01-22,10000,0,853500,Air,Chennai,Tamil Nadu
3830501,924197,67273,2025-01-12,2025-01-17,2025-01-17,5000,100,898700,Rail,Indore,Madhya Pradesh
3341111,912391,78069,2025-06-06,2025-06-12,2025-06-12,5000,250,843450,Rail,Kolkata,West Bengal
2995587,640867,95673,2024-10-24,2024-10-28,2024-11-04,1000,50,175830,Rail,Bhubaneswar,Odisha
3500472,674253,88434,2025-01-29,2025-02-06,2025-02-07,500,0,70910,Air,Surat,Gujarat
2856776,720230,77830,2024-05-28,2024-06-03,2024-06-03,10000,500,404000,Road,Jaipur,Rajasthan
2829077,381632,95673,2025-03-22,2025-03-28,2025-03-29,1000,10,192630,Air,Mumbai,Maharashtra
7422210,853594,78378,2025-05-03,2025-05-09,2025-05-14,10000,0,1829900,Rail,Indore,Madhya Pradesh
8111453,562958,82158,2024-02-24,2024-03-01,2024-03-08,2000,40,170700,Road,Chennai,Tamil Nadu
4570988,522606,82158,2024-04-17,2024-04-25,2024-04-27,2000,40,256120,Rail,Jaipur,Rajasthan
5215493,562958,21317,2024-02-16,2024-02-22,2024-02-25,10000,100,853500,Road,Chennai,Tamil Nadu
4623676,640867,16209,2024-05-24,2024-05-29,2024-05-31,5000,0,879150,Air,Bhubaneswar,Odisha
2302145,562958,40433,2024-01-19,2024-01-23,2024-01-23,5000,50,426750,Air,Chennai,Tamil Nadu
5214064,313802,77830,2024-12-16,2024-12-23,2024-12-25,500,25,35685,Road,Delhi,Delhi
9097823,736402,82158,2024-08-04,2024-08-09,2024-08-11,5000,50,369750,Air,Jaipur,Rajasthan
7602958,313802,67273,2024-06-15,2024-06-23,2024-06-28,2000,40,142740,Road,Delhi,Delhi
2218187,674253,78378,2024-02-29,2024-03-04,2024-03-07,10000,100,1418200,Road,Surat,Gujarat
5125268,492904,95673,2024-09-25,2024-10-02,2024-10-03,500,5,75540,Rail,Kolkata,West Bengal
4858944,781209,78378,2024-03-15,2024-03-22,2024-03-27,2000,0,104620,Rail,Ahmedabad,Gujarat
9629686,381632,78378,2024-03-08,2024-03-12,2024-03-14,10000,0,1926300,Road,Mumbai,Maharashtra
3469732,547239,77830,2024-04-28,2024-05-06,2024-05-08,500,5,116525,Rail,Delhi,Delhi
4099391,302361,82158,2024-04-21,2024-04-25,2024-04-27,1000,50,138630,Road,Bhubaneswar,Odisha
8944150,165878,67273,2024-02-14,2024-02-20,2024-02-21,5000,0,113550,Air,Bhubaneswar,Odisha
2798545,302361,78378,2024-05-19,2024-05-24,2024-05-24,500,25,69315,Road,Bhubaneswar,Odisha
5054978,674253,40433,2025-03-16,2025-03-24,2025-03-26,500,0,70910,Rail,Surat,Gujarat
9116667,381632,67273,2024-09-19,2024-09-23,2024-09-28,10000,200,1926300,Air,Mumbai,Maharashtra
6292347,781209,24395,2024-12-01,2024-12-07,2024-12-08,1000,50,52310,Rail,Ahmedabad,Gujarat
3829583,492904,24395,2024-08-06,2024-08-13,2024-08-15,1000,20,151080,Rail,Kolkata,West Bengal
1862477,853594,95673,2025-04-28,2025-05-02,2025-05-05,500,5,91495,Rail,Indore,Madhya Pradesh
5291602,640867,24395,2024-07-26,2024-08-01,2024-08-06,500,5,87915,Air,Bhubaneswar,Odisha
5224042,328815,78069,2024-03-13,2024-03-17,2024-03-19,2000,0,118840,Road,Nagpur,Maharashtra
7331341,187821,82158,2024-12-26,2025-01-03,2025-01-10,10000,500,2281700,Road,Coimbatore,Tamil Nadu
7930171,328815,78069,2024-07-06,2024-07-10,2024-07-13,2000,20,118840,Air,Nagpur,Maharashtra
3795923,381632,89752,2025-01-03,2025-01-10,2025-01-12,10000,100,1926300,Rail,Mumbai,Maharashtra
3552209,547239,89752,2024-06-04,2024-06-11,2024-06-16,500,25,116525,Rail,Delhi,Delhi
5948791,363028,78069,2025-03-21,2025-03-25,2025-04-01,5000,250,385150,Road,Bhubaneswar,Odisha
1140232,328815,78378,2024-08-12,2024-08-18,2024-08-20,10000,100,594200,Air,Nagpur,Maharashtra
5316799,924197,88434,2024-11-06,2024-11-11,2024-11-13,1000,50,179740,Air,Indore,Madhya Pradesh
1373284,562958,78069,2024-11-01,2024-11-08,2024-11-09,10000,0,853500,Rail,Chennai,Tamil Nadu
8419824,690831,88434,2024-12-08,2024-12-12,2024-12-15,5000,100,269500,Air,Hyderabad,Telangana
6153689,302361,24395,2024-02-21,2024-02-28,2024-03-01,5000,100,693150,Rail,Bhubaneswar,Odisha
4241595,360610,67273,2024-03-22,2024-03-28,2024-03-31,1000,10,145320,Air,Delhi,Delhi
5285308,640867,95673,2024-07-06,2024-07-10,2024-07-15,500,10,87915,Rail,Bhubaneswar,Odisha
8450917,165878,89752,2024-04-19,2024-04-23,2024-04-26,2000,0,45420,Air,Bhubaneswar,Odisha
3220368,853594,21317,2024-04-14,2024-04-19,2024-04-19,500,0,91495,Rail,Indore,Madhya Pradesh
8247582,363028,95673,2025-06-03,2025-06-10,2025-06-10,10000,0,770300,Road,Bhubaneswar,Odisha
1614298,360610,82158,2024-12-02,2024-12-08,2024-12-15,5000,250,726600,Road,Delhi,Delhi
1905034,165878,95673,2024-06-30,2024-07-05,2024-07-12,500,25,11355,Air,Bhubaneswar,Odisha
6443347,140937,77830,2025-01-14,2025-01-19,2025-01-21,2000,0,290620,Air,Indore,Madhya Pradesh
2025350,853594,78378,2024-06-30,2024-07-04,2024-07-04,1000,10,182990,Rail,Indore,Madhya Pradesh
2065427,307937,89752,2024-11-17,2024-11-25,2024-11-27,500,0,108295,Road,Jaipur,Rajasthan
5607600,853594,16209,2025-03-03,2025-03-07,2025-03-07,2000,0,365980,Rail,Indore,Madhya Pradesh
5554760,302361,77830,2024-08-07,2024-08-12,2024-08-14,10000,200,1386300,Rail,Bhubaneswar,Odisha
6403220,363028,40433,2024-12-13,2024-12-17,2024-12-20,2000,0,154060,Rail,Bhubaneswar,Odisha
8548457,301108,16209,2024-04-12,2024-04-19,2024-04-26,1000,10,211110,Rail,Kolkata,West Bengal
6918461,522606,89752,2024-02-20,2024-02-26,2024-03-04,10000,200,1280600,Air,Jaipur,Rajasthan
1969162,720230,78378,2024-01-29,2024-02-03,2024-02-10,500,0,20200,Road,Jaipur,Rajasthan
8537154,674253,82158,2025-02-06,2025-02-12,2025-02-19,10000,100,1418200,Rail,Surat,Gujarat
9667639,307937,95673,2024-01-13,2024-01-18,2024-01-25,10000,0,2165900,Road,Jaipur,Rajasthan
1900010,302361,89752,2024-10-11,2024-10-17,2024-10-18,500,5,69315,Rail,Bhubaneswar,Odisha
7699966,720230,88434,2024-02-16,2024-02-24,2024-02-29,2000,0,80800,Road,Jaipur,Rajasthan
3972474,165878,40433,2024-11-03,2024-11-11,2024-11-11,1000,20,22710,Air,Bhubaneswar,Odisha
1439244,313802,95673,2024-06-27,2024-07-05,2024-07-07,2000,20,142740,Rail,Delhi,Delhi
1742065,176588,95673,2024-12-14,2024-12-19,2024-12-19,2000,100,230680,Road,Coimbatore,Tamil Nadu
1011175,165878,77830,2024-02-04,2024-02-08,2024-02-11,5000,0,113550,Air,Bhubaneswar,Odisha
2590346,363028,82158,2024-01-20,2024-01-27,2024-02-01,5000,0,385150,Road,Bhubaneswar,Odisha
9043687,736402,95673,2025-01-31,2025-02-07,2025-02-10,2000,0,147900,Air,Jaipur,Rajasthan
8387970,313802,82158,2024-09-04,2024-09-11,2024-09-16,2000,20,142740,Air,Delhi,Delhi
4713830,165878,78069,2024-08-11,2024-08-16,2024-08-21,2000,40,45420,Air,Bhubaneswar,Odisha
3449672,736402,77830,2025-01-18,2025-01-23,2025-01-23,500,25,36975,Rail,Jaipur,Rajasthan
4375335,720230,24395,2025-04-14,2025-04-21,2025-04-22,2000,40,80800,Road,Jaipur,Rajasthan
9326555,140937,21317,2024-08-11,2024-08-16,2024-08-23,2000,0,290620,Road,Indore,Madhya Pradesh
1317874,512461,24395,2025-05-20,2025-05-25,2025-05-28,2000,40,431580,Road,Pune,Maharashtra
2822191,165878,82158,2025-02-04,2025-02-09,2025-02-11,500,25,11355,Air,Bhubaneswar,Odisha
7781002,302361,95673,2024-09-17,2024-09-22,2024-09-27,500,5,69315,Air,Bhubaneswar,Odisha
6874591,938521,77830,2024-06-02,2024-06-07,2024-06-08,2000,40,293040,Road,Vadodara,Gujarat
9155333,938521,67273,2024-03-12,2024-03-16,2024-03-23,500,0,73260,Air,Vadodara,Gujarat
8125517,512461,21317,2025-03-07,2025-03-11,2025-03-13,1000,0,215790,Air,Pune,Maharashtra
9301995,140937,40433,2025-02-27,2025-03-07,2025-03-09,1000,0,145310,Road,Indore,Madhya Pradesh
5129715,176588,78378,2024-04-29,2024-05-03,2024-05-06,5000,250,576700,Road,Coimbatore,Tamil Nadu
8381594,674253,78069,2024-05-19,2024-05-27,2024-05-27,2000,40,283640,Rail,Surat,Gujarat
8885833,720230,77830,2024-12-08,2024-12-16,2024-12-21,10000,500,404000,Rail,Jaipur,Rajasthan
3253337,165878,21317,2024-07-09,2024-07-13,2024-07-14,10000,500,227100,Rail,Bhubaneswar,Odisha
9813912,360610,67273,2024-06-20,2024-06-27,2024-06-27,1000,10,145320,Rail,Delhi,Delhi
7833729,512461,40433,2024-07-02,2024-07-06,2024-07-13,1000,50,215790,Rail,Pune,Maharashtra
8843862,492904,78378,2024-12-28,2025-01-05,2025-01-06,500,10,75540,Rail,Kolkata,West Bengal
7690998,562958,24395,2025-04-19,2025-04-23,2025-04-30,10000,100,853500,Road,Chennai,Tamil Nadu
8355475,938521,78069,2025-03-31,2025-04-04,2025-04-04,2000,20,293040,Road,Vadodara,Gujarat
3884137,720230,78069,2024-01-07,2024-01-12,2024-01-13,5000,50,202000,Road,Jaipur,Rajasthan
5617267,187821,77830,2024-06-24,2024-06-28,2024-06-30,10000,0,2281700,Air,Coimbatore,Tamil Nadu
3861972,720230,77830,2025-05-15,2025-05-19,2025-05-26,2000,0,80800,Rail,Jaipur,Rajasthan
9081282,302361,89752,2024-04-18,2024-04-22,2024-04-27,5000,50,693150,Air,Bhubaneswar,Odisha
4778622,938521,21317,2025-01-15,2025-01-21,2025-01-26,10000,0,1465200,Air,Vadodara,Gujarat
6917698,853594,95673,2024-11-16,2024-11-24,2024-12-01,5000,250,914950,Road,Indore,Madhya Pradesh
1025058,640867,21317,2024-04-06,2024-04-13,2024-04-18,10000,0,1758300,Air,Bhubaneswar,Odisha
6794162,307937,16209,2024-02-21,2024-02-27,2024-02-28,5000,50,1082950,Road,Jaipur,Rajasthan
7656764,360610,77830,2025-01-19,2025-01-27,2025-01-28,10000,500,1453200,Road,Delhi,Delhi
2672967,720230,78378,2025-06-05,2025-06-11,2025-06-13,2000,0,80800,Air,Jaipur,Rajasthan
4907620,522606,16209,2024-04-08,2024-04-16,2024-04-17,1000,50,128060,Road,Jaipur,Rajasthan
1133464,640867,21317,2024-01-02,2024-01-06,2024-01-07,10000,100,1758300,Air,Bhubaneswar,Odisha
9921179,736402,21317,2024-10-28,2024-11-05,2024-11-06,1000,10,73950,Air,Jaipur,Rajasthan
7209482,924197,78378,2024-06-08,2024-06-12,2024-06-14,500,10,89870,Rail,Indore,Madhya Pradesh
2879599,912391,89752,2025-05-13,2025-05-19,2025-05-26,1000,10,168690,Air,Kolkata,West Bengal
3671144,640867,16209,2025-06-21,2025-06-25,2025-06-25,5000,100,879150,Air,Bhubaneswar,Odisha
4269128,736402,78069,2024-07-19,2024-07-23,2024-07-30,1000,0,73950,Road,Jaipur,Rajasthan
8975083,690831,95673,2024-02-06,2024-02-11,2024-02-11,2000,20,107800,Road,Hyderabad,Telangana
6049593,176588,21317,2024-05-14,2024-05-19,2024-05-26,5000,250,576700,Rail,Coimbatore,Tamil Nadu
1415464,360610,78069,2024-05-10,2024-05-14,2024-05-15,2000,20,290640,Road,Delhi,Delhi
6401599,301108,88434,2024-05-13,2024-05-21,2024-05-21,5000,100,1055550,Road,Kolkata,West Bengal
7107563,363028,89752,2025-02-20,2025-02-26,2025-03-01,1000,0,77030,Air,Bhubaneswar,Odisha
9033756,562958,88434,2024-02-28,2024-03-05,2024-03-12,10000,100,853500,Rail,Chennai,Tamil Nadu
2633179,720230,40433,2025-04-12,2025-04-19,2025-04-21,5000,0,202000,Air,Jaipur,Rajasthan
1351815,912391,82158,2024-08-17,2024-08-22,2024-08-22,500,5,84345,Air,Kolkata,West Bengal
5186937,924197,82158,2024-04-01,2024-04-08,2024-04-15,500,25,89870,Rail,Indore,Madhya Pradesh
8789916,313802,24395,2025-01-22,2025-01-30,2025-01-30,1000,10,71370,Road,Delhi,Delhi
4325755,924197,24395,2024-01-30,2024-02-05,2024-02-06,10000,200,1797400,Road,Indore,Madhya Pradesh
6950743,522606,78069,2025-01-31,2025-02-07,2025-02-08,1000,0,128060,Road,Jaipur,Rajasthan
1826623,492904,89752,2024-05-01,2024-05-08,2024-05-11,500,0,75540,Rail,Kolkata,West Bengal
9145509,118675,82158,2025-02-19,2025-02-27,2025-03-01,5000,250,383600,Rail,Surat,Gujarat
4655572,360610,78069,2024-02-11,2024-02-18,2024-02-19,5000,50,726600,Road,Delhi,Delhi
6912112,313802,24395,2025-06-08,2025-06-15,2025-06-17,2000,0,142740,Rail,Delhi,Delhi
7589041,690831,89752,2024-10-20,2024-10-26,2024-10-28,500,25,26950,Rail,Hyderabad,Telangana
8685954,363028,78378,2025-02-04,2025-02-09,2025-02-16,2000,20,154060,Air,Bhubaneswar,Odisha
3986433,307937,40433,2024-08-18,2024-08-26,2024-08-29,2000,0,433180,Rail,Jaipur,Rajasthan
8156974,302361,77830,2025-01-20,2025-01-25,2025-01-28,1000,10,138630,Road,Bhubaneswar,Odisha
